filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
bpt6k683908s_3.jpg,4407032,{},3,1,"{""name"":""rect"",""x"":1079,""y"":4475,""width"":240,""height"":218}",{}
bpt6k683908s_3.jpg,4407032,{},3,2,"{""name"":""rect"",""x"":506,""y"":4550,""width"":419,""height"":143}",{}
bpt6k684027k_4.jpg,4468687,{},4,0,"{""name"":""rect"",""x"":881,""y"":1379,""width"":193,""height"":263}",{}
bpt6k684027k_4.jpg,4468687,{},4,1,"{""name"":""rect"",""x"":2125,""y"":2142,""width"":260,""height"":331}",{}
bpt6k684027k_4.jpg,4468687,{},4,2,"{""name"":""rect"",""x"":2979,""y"":2519,""width"":395,""height"":684}",{}
bpt6k684027k_4.jpg,4468687,{},4,3,"{""name"":""rect"",""x"":695,""y"":2649,""width"":152,""height"":208}",{}
bpt6k684025t_3.jpg,4325835,{},0,{},{},{}
bpt6k683928g_2.jpg,4294746,{},0,{},{},{}
bpt6k683997h_6.jpg,4219564,{},5,0,"{""name"":""rect"",""x"":145,""y"":2084,""width"":950,""height"":2055}",{}
bpt6k683997h_6.jpg,4219564,{},5,1,"{""name"":""rect"",""x"":2084,""y"":2203,""width"":1325,""height"":2518}",{}
bpt6k683997h_6.jpg,4219564,{},5,2,"{""name"":""rect"",""x"":268,""y"":4086,""width"":455,""height"":341}",{}
bpt6k683997h_6.jpg,4219564,{},5,3,"{""name"":""rect"",""x"":1248,""y"":4122,""width"":307,""height"":332}",{}
bpt6k683997h_6.jpg,4219564,{},5,4,"{""name"":""rect"",""x"":945,""y"":4358,""width"":223,""height"":142}",{}
bpt6k684177m_4.jpg,4493657,{},2,0,"{""name"":""rect"",""x"":88,""y"":286,""width"":844,""height"":656}",{}
bpt6k684177m_4.jpg,4493657,{},2,1,"{""name"":""rect"",""x"":1772,""y"":1939,""width"":808,""height"":630}",{}
bpt6k683994c_2.jpg,4455065,{},1,0,"{""name"":""rect"",""x"":2620,""y"":694,""width"":386,""height"":577}",{}
bpt6k684226t_4.jpg,4569152,{},2,0,"{""name"":""rect"",""x"":84,""y"":155,""width"":1226,""height"":741}",{}
bpt6k684226t_4.jpg,4569152,{},2,1,"{""name"":""rect"",""x"":1694,""y"":719,""width"":448,""height"":619}",{}
bpt6k684226t_2.jpg,4356468,{},2,0,"{""name"":""rect"",""x"":2570,""y"":160,""width"":831,""height"":742}",{}
bpt6k684226t_2.jpg,4356468,{},2,1,"{""name"":""rect"",""x"":2601,""y"":3193,""width"":818,""height"":890}",{}
bpt6k684193s_2.jpg,4411229,{},1,0,"{""name"":""rect"",""x"":2566,""y"":620,""width"":398,""height"":488}",{}
bpt6k683947s_6.jpg,4446181,{},0,{},{},{}
bpt6k684140x_2.jpg,4363103,{},0,{},{},{}
bpt6k684174g_1.jpg,4187744,{},6,0,"{""name"":""rect"",""x"":2953,""y"":956,""width"":399,""height"":654}",{}
bpt6k684174g_1.jpg,4187744,{},6,1,"{""name"":""rect"",""x"":94,""y"":2046,""width"":543,""height"":290}",{}
bpt6k684174g_1.jpg,4187744,{},6,2,"{""name"":""rect"",""x"":2954,""y"":2570,""width"":413,""height"":716}",{}
bpt6k684174g_1.jpg,4187744,{},6,3,"{""name"":""rect"",""x"":1341,""y"":2715,""width"":1166,""height"":826}",{}
bpt6k684174g_1.jpg,4187744,{},6,4,"{""name"":""rect"",""x"":1747,""y"":3573,""width"":1183,""height"":560}",{}
bpt6k684174g_1.jpg,4187744,{},6,5,"{""name"":""rect"",""x"":688,""y"":4222,""width"":191,""height"":333}",{}
bpt6k684033d_2.jpg,4325497,{},1,0,"{""name"":""rect"",""x"":1354,""y"":262,""width"":1195,""height"":862}",{}
bpt6k684082r_1.jpg,4221651,{},0,{},{},{}
bpt6k684037x_3.jpg,4287326,{},0,{},{},{}
bpt6k683977t_2.jpg,4346900,{},1,0,"{""name"":""rect"",""x"":96,""y"":1894,""width"":806,""height"":814}",{}
bpt6k684220j_2.jpg,4295171,{},3,0,"{""name"":""rect"",""x"":1288,""y"":552,""width"":820,""height"":299}",{}
bpt6k684220j_2.jpg,4295171,{},3,1,"{""name"":""rect"",""x"":1084,""y"":1312,""width"":1232,""height"":789}",{}
bpt6k684220j_2.jpg,4295171,{},3,2,"{""name"":""rect"",""x"":2376,""y"":2987,""width"":800,""height"":175}",{}
bpt6k684220j_4.jpg,4409359,{},1,0,"{""name"":""rect"",""x"":1354,""y"":1137,""width"":830,""height"":678}",{}
bpt6k6841780_1.jpg,4236725,{},6,0,"{""name"":""rect"",""x"":926,""y"":852,""width"":1610,""height"":1185}",{}
bpt6k6841780_1.jpg,4236725,{},6,1,"{""name"":""rect"",""x"":140,""y"":2071,""width"":1152,""height"":847}",{}
bpt6k6841780_1.jpg,4236725,{},6,2,"{""name"":""rect"",""x"":1750,""y"":2477,""width"":395,""height"":509}",{}
bpt6k6841780_1.jpg,4236725,{},6,3,"{""name"":""rect"",""x"":2175,""y"":2675,""width"":1210,""height"":1759}",{}
bpt6k6841780_1.jpg,4236725,{},6,4,"{""name"":""rect"",""x"":109,""y"":3127,""width"":803,""height"":1117}",{}
bpt6k6841780_1.jpg,4236725,{},6,5,"{""name"":""rect"",""x"":3029,""y"":3779,""width"":339,""height"":504}",{}
bpt6k6839103_2.jpg,4331603,{},0,{},{},{}
bpt6k6840020_1.jpg,4243586,{},3,0,"{""name"":""rect"",""x"":902,""y"":1433,""width"":407,""height"":994}",{}
bpt6k6840020_1.jpg,4243586,{},3,1,"{""name"":""rect"",""x"":3004,""y"":2924,""width"":395,""height"":810}",{}
bpt6k6840020_1.jpg,4243586,{},3,2,"{""name"":""rect"",""x"":510,""y"":4080,""width"":1220,""height"":661}",{}
bpt6k6839875_1.jpg,4233578,{},5,0,"{""name"":""rect"",""x"":1296,""y"":1209,""width"":845,""height"":1099}",{}
bpt6k6839875_1.jpg,4233578,{},5,1,"{""name"":""rect"",""x"":58,""y"":1844,""width"":419,""height"":1077}",{}
bpt6k6839875_1.jpg,4233578,{},5,2,"{""name"":""rect"",""x"":1720,""y"":3605,""width"":841,""height"":705}",{}
bpt6k6839875_1.jpg,4233578,{},5,3,"{""name"":""rect"",""x"":2996,""y"":3660,""width"":389,""height"":1078}",{}
bpt6k6839875_1.jpg,4233578,{},5,4,"{""name"":""rect"",""x"":493,""y"":4110,""width"":386,""height"":635}",{}
bpt6k683935p_5.jpg,4402667,{},1,0,"{""name"":""rect"",""x"":1771,""y"":1515,""width"":434,""height"":312}",{}
bpt6k683929v_1.jpg,4219848,{},4,0,"{""name"":""rect"",""x"":1671,""y"":883,""width"":689,""height"":1001}",{}
bpt6k683929v_1.jpg,4219848,{},4,1,"{""name"":""rect"",""x"":475,""y"":2708,""width"":1221,""height"":735}",{}
bpt6k683929v_1.jpg,4219848,{},4,2,"{""name"":""rect"",""x"":1314,""y"":3511,""width"":1601,""height"":1228}",{}
bpt6k683929v_1.jpg,4219848,{},4,3,"{""name"":""rect"",""x"":95,""y"":3918,""width"":749,""height"":550}",{}
bpt6k6841042_2.jpg,4430456,{},0,{},{},{}
bpt6k683929v_3.jpg,4412969,{},0,{},{},{}
bpt6k683953m_1.jpg,4256406,{},6,0,"{""name"":""rect"",""x"":2174,""y"":949,""width"":1184,""height"":929}",{}
bpt6k683953m_1.jpg,4256406,{},6,1,"{""name"":""rect"",""x"":897,""y"":1715,""width"":845,""height"":971}",{}
bpt6k683953m_1.jpg,4256406,{},6,2,"{""name"":""rect"",""x"":3001,""y"":3117,""width"":379,""height"":691}",{}
bpt6k683953m_1.jpg,4256406,{},6,3,"{""name"":""rect"",""x"":104,""y"":3864,""width"":794,""height"":886}",{}
bpt6k683953m_1.jpg,4256406,{},6,4,"{""name"":""rect"",""x"":1755,""y"":3980,""width"":804,""height"":768}",{}
bpt6k683953m_1.jpg,4256406,{},6,5,"{""name"":""rect"",""x"":1756,""y"":4358,""width"":190,""height"":388}",{}
bpt6k6840007_2.jpg,4374872,{},1,0,"{""name"":""rect"",""x"":946,""y"":1334,""width"":381,""height"":469}",{}
bpt6k6840711_2.jpg,4384178,{},0,{},{},{}
bpt6k684198p_3.jpg,4393640,{},0,{},{},{}
bpt6k6839930_5.jpg,4200848,{},1,0,"{""name"":""rect"",""x"":2550,""y"":293,""width"":680,""height"":633}",{}
bpt6k6839061_1.jpg,4192519,{},4,0,"{""name"":""rect"",""x"":922,""y"":1418,""width"":1196,""height"":789}",{}
bpt6k6839061_1.jpg,4192519,{},4,1,"{""name"":""rect"",""x"":2540,""y"":1626,""width"":432,""height"":609}",{}
bpt6k6839061_1.jpg,4192519,{},4,2,"{""name"":""rect"",""x"":2572,""y"":2293,""width"":400,""height"":577}",{}
bpt6k6839061_1.jpg,4192519,{},4,3,"{""name"":""rect"",""x"":506,""y"":2936,""width"":369,""height"":739}",{}
bpt6k683935p_4.jpg,4286117,{},7,0,"{""name"":""rect"",""x"":2890,""y"":622,""width"":146,""height"":440}",{}
bpt6k683935p_4.jpg,4286117,{},7,1,"{""name"":""rect"",""x"":3070,""y"":691,""width"":112,""height"":257}",{}
bpt6k683935p_4.jpg,4286117,{},7,2,"{""name"":""rect"",""x"":2792,""y"":1121,""width"":335,""height"":207}",{}
bpt6k683935p_4.jpg,4286117,{},7,3,"{""name"":""rect"",""x"":2789,""y"":1324,""width"":478,""height"":407}",{}
bpt6k683935p_4.jpg,4286117,{},7,4,"{""name"":""rect"",""x"":2278,""y"":1343,""width"":452,""height"":549}",{}
bpt6k683935p_4.jpg,4286117,{},7,5,"{""name"":""rect"",""x"":2574,""y"":2936,""width"":407,""height"":704}",{}
bpt6k683935p_4.jpg,4286117,{},7,6,"{""name"":""rect"",""x"":85,""y"":3417,""width"":404,""height"":617}",{}
bpt6k683959w_3.jpg,4346161,{},1,0,"{""name"":""rect"",""x"":2606,""y"":642,""width"":380,""height"":683}",{}
bpt6k684022p_4.jpg,4285499,{},1,0,"{""name"":""rect"",""x"":268,""y"":228,""width"":581,""height"":506}",{}
bpt6k683956r_1.jpg,4226340,{},5,0,"{""name"":""rect"",""x"":2195,""y"":1163,""width"":1181,""height"":616}",{}
bpt6k683956r_1.jpg,4226340,{},5,1,"{""name"":""rect"",""x"":91,""y"":1514,""width"":345,""height"":742}",{}
bpt6k683956r_1.jpg,4226340,{},5,2,"{""name"":""rect"",""x"":2202,""y"":3445,""width"":1192,""height"":1277}",{}
bpt6k683956r_1.jpg,4226340,{},5,3,"{""name"":""rect"",""x"":125,""y"":3460,""width"":1189,""height"":758}",{}
bpt6k683956r_1.jpg,4226340,{},5,4,"{""name"":""rect"",""x"":1353,""y"":3473,""width"":387,""height"":516}",{}
bpt6k6839362_4.jpg,4251031,{},4,0,"{""name"":""rect"",""x"":2583,""y"":134,""width"":380,""height"":66}",{}
bpt6k6839362_4.jpg,4251031,{},4,1,"{""name"":""rect"",""x"":3010,""y"":138,""width"":370,""height"":655}",{}
bpt6k6839362_4.jpg,4251031,{},4,2,"{""name"":""rect"",""x"":2548,""y"":347,""width"":402,""height"":373}",{}
bpt6k6839362_4.jpg,4251031,{},4,3,"{""name"":""rect"",""x"":3202,""y"":3043,""width"":141,""height"":203}",{}
bpt6k6841780_4.jpg,4426329,{},2,0,"{""name"":""rect"",""x"":138,""y"":154,""width"":1236,""height"":955}",{}
bpt6k6841780_4.jpg,4426329,{},2,1,"{""name"":""rect"",""x"":2210,""y"":1759,""width"":418,""height"":796}",{}
bpt6k684211k_4.jpg,4534450,{},1,0,"{""name"":""rect"",""x"":1784,""y"":2124,""width"":392,""height"":596}",{}
bpt6k6839786_2.jpg,4354000,{},0,{},{},{}
bpt6k6840792_1.jpg,4025753,{},0,{},{},{}
bpt6k683935p_1.jpg,4203439,{},4,0,"{""name"":""rect"",""x"":2548,""y"":1147,""width"":825,""height"":894}",{}
bpt6k683935p_1.jpg,4203439,{},4,1,"{""name"":""rect"",""x"":895,""y"":2303,""width"":1233,""height"":748}",{}
bpt6k683935p_1.jpg,4203439,{},4,2,"{""name"":""rect"",""x"":486,""y"":3597,""width"":403,""height"":1085}",{}
bpt6k683935p_1.jpg,4203439,{},4,3,"{""name"":""rect"",""x"":2557,""y"":3728,""width"":824,""height"":780}",{}
bpt6k684117j_1.jpg,4244733,{},0,{},{},{}
bpt6k684029b_4.jpg,4279465,{},2,0,"{""name"":""rect"",""x"":2604,""y"":608,""width"":307,""height"":250}",{}
bpt6k684029b_4.jpg,4279465,{},2,1,"{""name"":""rect"",""x"":2592,""y"":908,""width"":424,""height"":376}",{}
bpt6k684037x_1.jpg,4137399,{},2,0,"{""name"":""rect"",""x"":2515,""y"":1652,""width"":798,""height"":796}",{}
bpt6k684037x_1.jpg,4137399,{},2,1,"{""name"":""rect"",""x"":887,""y"":3844,""width"":1173,""height"":817}",{}
bpt6k683981w_1.jpg,4105522,{},3,0,"{""name"":""rect"",""x"":82,""y"":1265,""width"":2063,""height"":925}",{}
bpt6k683981w_1.jpg,4105522,{},3,1,"{""name"":""rect"",""x"":712,""y"":1894,""width"":283,""height"":267}",{}
bpt6k683981w_1.jpg,4105522,{},3,2,"{""name"":""rect"",""x"":2162,""y"":2109,""width"":1233,""height"":1026}",{}
bpt6k6842030_2.jpg,4418552,{},3,0,"{""name"":""rect"",""x"":1316,""y"":151,""width"":810,""height"":1134}",{}
bpt6k6842030_2.jpg,4418552,{},3,1,"{""name"":""rect"",""x"":2209,""y"":154,""width"":1160,""height"":332}",{}
bpt6k6842030_2.jpg,4418552,{},3,2,"{""name"":""rect"",""x"":500,""y"":2259,""width"":400,""height"":596}",{}
bpt6k683951v_1.jpg,4181271,{},4,0,"{""name"":""rect"",""x"":81,""y"":1390,""width"":377,""height"":778}",{}
bpt6k683951v_1.jpg,4181271,{},4,1,"{""name"":""rect"",""x"":2976,""y"":1787,""width"":396,""height"":734}",{}
bpt6k683951v_1.jpg,4181271,{},4,2,"{""name"":""rect"",""x"":1763,""y"":2404,""width"":1172,""height"":1002}",{}
bpt6k683951v_1.jpg,4181271,{},4,3,"{""name"":""rect"",""x"":518,""y"":3850,""width"":1202,""height"":939}",{}
bpt6k683902h_2.jpg,4445283,{},0,{},{},{}
bpt6k6840219_1.jpg,4193395,{},5,0,"{""name"":""rect"",""x"":896,""y"":1326,""width"":835,""height"":889}",{}
bpt6k6840219_1.jpg,4193395,{},5,1,"{""name"":""rect"",""x"":2557,""y"":1861,""width"":804,""height"":864}",{}
bpt6k6840219_1.jpg,4193395,{},5,2,"{""name"":""rect"",""x"":2980,""y"":3046,""width"":359,""height"":734}",{}
bpt6k6840219_1.jpg,4193395,{},5,3,"{""name"":""rect"",""x"":55,""y"":3712,""width"":386,""height"":975}",{}
bpt6k6840219_1.jpg,4193395,{},5,4,"{""name"":""rect"",""x"":1313,""y"":3846,""width"":1180,""height"":868}",{}
bpt6k684170z_3.jpg,4373478,{},0,{},{},{}
bpt6k684004r_3.jpg,4482374,{},0,{},{},{}
bpt6k684186k_4.jpg,4499935,{},3,0,"{""name"":""rect"",""x"":116,""y"":155,""width"":1215,""height"":396}",{}
bpt6k684186k_4.jpg,4499935,{},3,1,"{""name"":""rect"",""x"":1347,""y"":1335,""width"":404,""height"":410}",{}
bpt6k684186k_4.jpg,4499935,{},3,2,"{""name"":""rect"",""x"":1822,""y"":1338,""width"":763,""height"":407}",{}
bpt6k6839616_2.jpg,4415876,{},1,0,"{""name"":""rect"",""x"":2128,""y"":765,""width"":834,""height"":664}",{}
bpt6k6839697_3.jpg,4507337,{},1,0,"{""name"":""rect"",""x"":2164,""y"":2200,""width"":1172,""height"":730}",{}
bpt6k684212z_1.jpg,4304985,{},4,0,"{""name"":""rect"",""x"":528,""y"":1328,""width"":780,""height"":1282}",{}
bpt6k684212z_1.jpg,4304985,{},4,1,"{""name"":""rect"",""x"":2200,""y"":2313,""width"":1175,""height"":659}",{}
bpt6k684212z_1.jpg,4304985,{},4,2,"{""name"":""rect"",""x"":2616,""y"":3659,""width"":806,""height"":772}",{}
bpt6k684212z_1.jpg,4304985,{},4,3,"{""name"":""rect"",""x"":970,""y"":3683,""width"":1186,""height"":870}",{}
bpt6k684177m_1.jpg,4257946,{},4,0,"{""name"":""rect"",""x"":2172,""y"":577,""width"":1171,""height"":486}",{}
bpt6k684177m_1.jpg,4257946,{},4,1,"{""name"":""rect"",""x"":519,""y"":1771,""width"":1587,""height"":873}",{}
bpt6k684177m_1.jpg,4257946,{},4,2,"{""name"":""rect"",""x"":1740,""y"":2579,""width"":1626,""height"":2147}",{}
bpt6k684177m_1.jpg,4257946,{},4,3,"{""name"":""rect"",""x"":514,""y"":2734,""width"":790,""height"":826}",{}
bpt6k684225f_3.jpg,4423185,{},0,{},{},{}
bpt6k6839930_4.jpg,4414747,{},1,0,"{""name"":""rect"",""x"":1781,""y"":3480,""width"":606,""height"":653}",{}
bpt6k6839273_1.jpg,4233547,{},3,0,"{""name"":""rect"",""x"":1362,""y"":1551,""width"":1193,""height"":797}",{}
bpt6k6839273_1.jpg,4233547,{},3,1,"{""name"":""rect"",""x"":2199,""y"":2506,""width"":1188,""height"":657}",{}
bpt6k6839273_1.jpg,4233547,{},3,2,"{""name"":""rect"",""x"":116,""y"":2526,""width"":1191,""height"":768}",{}
bpt6k684036j_4.jpg,4139898,{},2,0,"{""name"":""rect"",""x"":3239,""y"":1011,""width"":139,""height"":192}",{}
bpt6k684036j_4.jpg,4139898,{},2,1,"{""name"":""rect"",""x"":3025,""y"":2460,""width"":218,""height"":213}",{}
bpt6k684213b_4.jpg,4619806,{},1,0,"{""name"":""rect"",""x"":118,""y"":139,""width"":801,""height"":708}",{}
bpt6k683942w_3.jpg,4067496,{},1,0,"{""name"":""rect"",""x"":2570,""y"":4290,""width"":312,""height"":259}",{}
bpt6k683923k_2.jpg,4277586,{},0,{},{},{}
bpt6k683907d_3.jpg,4341410,{},0,{},{},{}
bpt6k684142p_2.jpg,4319627,{},0,{},{},{}
bpt6k683923k_4.jpg,4312947,{},3,0,"{""name"":""rect"",""x"":2955,""y"":132,""width"":378,""height"":653}",{}
bpt6k683923k_4.jpg,4312947,{},3,1,"{""name"":""rect"",""x"":109,""y"":252,""width"":218,""height"":493}",{}
bpt6k683923k_4.jpg,4312947,{},3,2,"{""name"":""rect"",""x"":755,""y"":297,""width"":135,""height"":222}",{}
bpt6k684124r_1.jpg,4316088,{},0,{},{},{}
bpt6k683977t_1.jpg,4300333,{},3,0,"{""name"":""rect"",""x"":482,""y"":951,""width"":859,""height"":1082}",{}
bpt6k683977t_1.jpg,4300333,{},3,1,"{""name"":""rect"",""x"":2184,""y"":3075,""width"":1215,""height"":749}",{}
bpt6k683977t_1.jpg,4300333,{},3,2,"{""name"":""rect"",""x"":104,""y"":3952,""width"":804,""height"":767}",{}
bpt6k683995r_2.jpg,4411416,{},0,{},{},{}
bpt6k6839705_4.jpg,3864488,{},0,{},{},{}
bpt6k6839917_3.jpg,4502903,{},0,{},{},{}
bpt6k684216g_2.jpg,4386503,{},3,0,"{""name"":""rect"",""x"":1318,""y"":189,""width"":812,""height"":851}",{}
bpt6k684216g_2.jpg,4386503,{},3,1,"{""name"":""rect"",""x"":138,""y"":2269,""width"":1140,""height"":706}",{}
bpt6k684216g_2.jpg,4386503,{},3,2,"{""name"":""rect"",""x"":2575,""y"":3196,""width"":194,""height"":342}",{}
bpt6k684096m_1.jpg,4006233,{},1,0,"{""name"":""rect"",""x"":1974,""y"":3676,""width"":1373,""height"":924}",{}
bpt6k6839349_4.jpg,4314179,{},0,{},{},{}
bpt6k683976f_4.jpg,4600392,{},3,0,"{""name"":""rect"",""x"":1795,""y"":797,""width"":380,""height"":813}",{}
bpt6k683976f_4.jpg,4600392,{},3,1,"{""name"":""rect"",""x"":111,""y"":1624,""width"":840,""height"":471}",{}
bpt6k683976f_4.jpg,4600392,{},3,2,"{""name"":""rect"",""x"":1393,""y"":2317,""width"":1185,""height"":837}",{}
bpt6k683900r_3.jpg,4289973,{},1,0,"{""name"":""rect"",""x"":2139,""y"":1850,""width"":818,""height"":396}",{}
bpt6k683983n_2.jpg,3930468,{},1,0,"{""name"":""rect"",""x"":1330,""y"":1975,""width"":828,""height"":853}",{}
bpt6k684059c_2.jpg,4342289,{},0,{},{},{}
bpt6k6839930_3.jpg,4342559,{},0,{},{},{}
bpt6k6840177_3.jpg,4472936,{},1,0,"{""name"":""rect"",""x"":2174,""y"":1460,""width"":383,""height"":355}",{}
bpt6k6841288_1.jpg,4240342,{},0,{},{},{}
bpt6k6839574_3.jpg,4367587,{},0,{},{},{}
bpt6k683979k_2.jpg,4388213,{},0,{},{},{}
bpt6k684034s_1.jpg,4089441,{},1,0,"{""name"":""rect"",""x"":541,""y"":3585,""width"":1180,""height"":1011}",{}
bpt6k684009n_6.jpg,4055626,{},0,{},{},{}
bpt6k683932j_3.jpg,4291120,{},0,{},{},{}
bpt6k684015g_4.jpg,4405747,{},3,0,"{""name"":""rect"",""x"":116,""y"":1583,""width"":163,""height"":194}",{}
bpt6k684015g_4.jpg,4405747,{},3,1,"{""name"":""rect"",""x"":303,""y"":1625,""width"":157,""height"":171}",{}
bpt6k684015g_4.jpg,4405747,{},3,2,"{""name"":""rect"",""x"":2202,""y"":1965,""width"":425,""height"":587}",{}
bpt6k684138m_1.jpg,4178177,{},0,{},{},{}
bpt6k683980h_1.jpg,4162956,{},7,0,"{""name"":""rect"",""x"":915,""y"":1348,""width"":508,""height"":243}",{}
bpt6k683980h_1.jpg,4162956,{},7,1,"{""name"":""rect"",""x"":1562,""y"":1362,""width"":350,""height"":85}",{}
bpt6k683980h_1.jpg,4162956,{},7,2,"{""name"":""rect"",""x"":1096,""y"":1477,""width"":998,""height"":457}",{}
bpt6k683980h_1.jpg,4162956,{},7,3,"{""name"":""rect"",""x"":912,""y"":1679,""width"":381,""height"":279}",{}
bpt6k683980h_1.jpg,4162956,{},7,4,"{""name"":""rect"",""x"":1033,""y"":1969,""width"":985,""height"":259}",{}
bpt6k683980h_1.jpg,4162956,{},7,5,"{""name"":""rect"",""x"":1753,""y"":3400,""width"":1231,""height"":857}",{}
bpt6k683980h_1.jpg,4162956,{},7,6,"{""name"":""rect"",""x"":92,""y"":3615,""width"":818,""height"":1160}",{}
bpt6k683921t_3.jpg,4301324,{},1,0,"{""name"":""rect"",""x"":2962,""y"":3573,""width"":319,""height"":847}",{}
bpt6k6839705_2.jpg,4322319,{},1,0,"{""name"":""rect"",""x"":104,""y"":1486,""width"":404,""height"":550}",{}
bpt6k683937f_2.jpg,4423949,{},2,0,"{""name"":""rect"",""x"":2290,""y"":279,""width"":375,""height"":538}",{}
bpt6k683937f_2.jpg,4423949,{},2,1,"{""name"":""rect"",""x"":1881,""y"":421,""width"":330,""height"":464}",{}
bpt6k6839739_1.jpg,4203402,{},4,0,"{""name"":""rect"",""x"":477,""y"":1127,""width"":410,""height"":904}",{}
bpt6k6839739_1.jpg,4203402,{},4,1,"{""name"":""rect"",""x"":2163,""y"":2893,""width"":380,""height"":627}",{}
bpt6k6839739_1.jpg,4203402,{},4,2,"{""name"":""rect"",""x"":495,""y"":3521,""width"":836,""height"":1198}",{}
bpt6k6839739_1.jpg,4203402,{},4,3,"{""name"":""rect"",""x"":3008,""y"":3719,""width"":395,""height"":461}",{}
bpt6k684045h_2.jpg,4313582,{},1,0,"{""name"":""rect"",""x"":106,""y"":2743,""width"":371,""height"":83}",{}
bpt6k6841979_1.jpg,3833658,{},5,0,"{""name"":""rect"",""x"":1346,""y"":1449,""width"":1198,""height"":1463}",{}
bpt6k6841979_1.jpg,3833658,{},5,1,"{""name"":""rect"",""x"":2886,""y"":2605,""width"":517,""height"":605}",{}
bpt6k6841979_1.jpg,3833658,{},5,2,"{""name"":""rect"",""x"":113,""y"":2871,""width"":1173,""height"":725}",{}
bpt6k6841979_1.jpg,3833658,{},5,3,"{""name"":""rect"",""x"":2889,""y"":2917,""width"":233,""height"":257}",{}
bpt6k6841979_1.jpg,3833658,{},5,4,"{""name"":""rect"",""x"":2193,""y"":3832,""width"":1181,""height"":812}",{}
bpt6k684003c_4.jpg,4393898,{},0,{},{},{}
bpt6k684108k_2.jpg,4274680,{},0,{},{},{}
bpt6k683919h_4.jpg,4444991,{},1,0,"{""name"":""rect"",""x"":3019,""y"":2371,""width"":129,""height"":203}",{}
bpt6k6840321_5.jpg,4407112,{},2,0,"{""name"":""rect"",""x"":2565,""y"":287,""width"":386,""height"":619}",{}
bpt6k6840321_5.jpg,4407112,{},2,1,"{""name"":""rect"",""x"":493,""y"":1808,""width"":376,""height"":673}",{}
bpt6k684202m_4.jpg,4582106,{},2,0,"{""name"":""rect"",""x"":120,""y"":437,""width"":787,""height"":1050}",{}
bpt6k684202m_4.jpg,4582106,{},2,1,"{""name"":""rect"",""x"":1759,""y"":600,""width"":403,""height"":630}",{}
bpt6k684078p_1.jpg,4127094,{},0,{},{},{}
bpt6k6840957_2.jpg,4442389,{},0,{},{},{}
bpt6k684009n_4.jpg,4471823,{},3,0,"{""name"":""rect"",""x"":3094,""y"":144,""width"":280,""height"":364}",{}
bpt6k684009n_4.jpg,4471823,{},3,1,"{""name"":""rect"",""x"":1743,""y"":519,""width"":394,""height"":601}",{}
bpt6k684009n_4.jpg,4471823,{},3,2,"{""name"":""rect"",""x"":910,""y"":841,""width"":403,""height"":547}",{}
bpt6k683919h_1.jpg,3996626,{},2,0,"{""name"":""rect"",""x"":2163,""y"":1864,""width"":1189,""height"":1235}",{}
bpt6k683919h_1.jpg,3996626,{},2,1,"{""name"":""rect"",""x"":470,""y"":2098,""width"":380,""height"":598}",{}
bpt6k684007w_2.jpg,4366466,{},0,{},{},{}
bpt6k684011z_2.jpg,4409898,{},1,0,"{""name"":""rect"",""x"":1373,""y"":406,""width"":1186,""height"":883}",{}
bpt6k6839404_1.jpg,4172284,{},5,0,"{""name"":""rect"",""x"":2965,""y"":1760,""width"":381,""height"":657}",{}
bpt6k6839404_1.jpg,4172284,{},5,1,"{""name"":""rect"",""x"":2971,""y"":2453,""width"":377,""height"":184}",{}
bpt6k6839404_1.jpg,4172284,{},5,2,"{""name"":""rect"",""x"":1318,""y"":2605,""width"":381,""height"":737}",{}
bpt6k6839404_1.jpg,4172284,{},5,3,"{""name"":""rect"",""x"":2121,""y"":2980,""width"":1244,""height"":865}",{}
bpt6k6839404_1.jpg,4172284,{},5,4,"{""name"":""rect"",""x"":1342,""y"":3915,""width"":778,""height"":840}",{}
bpt6k683926q_6.jpg,4335456,{},0,{},{},{}
bpt6k6841220_2.jpg,4391535,{},0,{},{},{}
bpt6k684072d_1.jpg,4284632,{},0,{},{},{}
bpt6k683998w_2.jpg,4242357,{},1,0,"{""name"":""rect"",""x"":126,""y"":1414,""width"":816,""height"":601}",{}
bpt6k684202m_1.jpg,4219453,{},6,0,"{""name"":""rect"",""x"":2140,""y"":1582,""width"":518,""height"":872}",{}
bpt6k684202m_1.jpg,4219453,{},6,1,"{""name"":""rect"",""x"":502,""y"":1610,""width"":1195,""height"":1358}",{}
bpt6k684202m_1.jpg,4219453,{},6,2,"{""name"":""rect"",""x"":2569,""y"":2677,""width"":776,""height"":1020}",{}
bpt6k684202m_1.jpg,4219453,{},6,3,"{""name"":""rect"",""x"":90,""y"":3296,""width"":1189,""height"":904}",{}
bpt6k684202m_1.jpg,4219453,{},6,4,"{""name"":""rect"",""x"":1326,""y"":3601,""width"":1206,""height"":1029}",{}
bpt6k684202m_1.jpg,4219453,{},6,5,"{""name"":""rect"",""x"":2294,""y"":4191,""width"":247,""height"":410}",{}
bpt6k6841029_2.jpg,4415070,{},0,{},{},{}
bpt6k683994c_3.jpg,4456338,{},0,{},{},{}
bpt6k6841508_2.jpg,4162866,{},0,{},{},{}
